2025-06-10T02:28:09.972148,100,15,0,0.013
2025-06-10T02:28:09.972148,100,15,0,0.013
2025-06-10T02:28:25.060311,100,15,0,0.013
2025-06-10T02:28:25.063306,100,15,0,0.013
2025-06-10T02:28:26.266442,100,15,0,0.013
2025-06-10T02:28:39.959288,100,15,0,0.013
2025-06-10T02:28:39.960290,100,15,0,0.013
2025-06-10T02:28:39.960290,100,15,0,0.013
2025-06-10T02:28:39.961290,100,15,0,0.013
2025-06-10T02:28:54.959445,100,15,0,0.013
2025-06-10T02:28:54.959445,100,15,0,0.013
2025-06-10T02:28:55.156120,100,15,0,0.013
2025-06-10T02:28:55.158119,100,15,0,0.013
2025-06-10T02:29:09.958819,100,15,0,0.013
2025-06-10T02:29:09.959935,100,15,0,0.013
2025-06-10T02:29:09.966216,100,15,0,0.013
2025-06-10T02:29:10.266448,100,15,0,0.013
2025-06-10T02:29:25.008350,100,15,0,0.012
2025-06-10T02:29:25.010350,100,15,0,0.012
2025-06-10T02:29:25.010350,100,15,0,0.012
2025-06-10T02:29:25.010350,100,15,0,0.012
2025-06-10T02:29:39.968054,100,15,0,0.013
2025-06-10T02:29:39.969051,100,15,0,0.013
2025-06-10T02:29:39.985583,100,15,0,0.013
2025-06-10T02:29:39.990582,100,15,0,0.013
2025-06-10T02:29:54.963310,100,15,0,0.013
2025-06-10T02:29:54.963310,100,15,0,0.013
2025-06-10T02:29:54.963310,100,15,0,0.013
2025-06-10T02:29:54.963310,100,15,0,0.013
2025-06-10T02:30:10.077475,100,15,0,0.012
2025-06-10T02:30:10.081476,100,15,0,0.012
2025-06-10T02:30:10.989834,100,15,0,0.012
2025-06-10T02:30:24.960053,100,15,0,0.014
2025-06-10T02:30:24.963054,100,15,0,0.014
2025-06-10T02:30:24.963054,100,15,0,0.014
2025-06-10T02:30:39.962884,100,15,0,0.013
2025-06-10T02:30:39.962884,100,15,0,0.013
2025-06-10T02:30:39.963885,100,15,0,0.013
2025-06-10T02:30:39.965884,100,15,0,0.013
2025-06-10T02:30:54.978469,100,15,0,0.013
2025-06-10T02:30:54.980471,100,15,0,0.013
2025-06-10T02:30:54.981468,100,15,0,0.013
2025-06-10T02:30:54.981468,100,15,0,0.013
2025-06-10T02:31:09.963640,100,15,0,0.012
2025-06-10T02:31:09.964641,100,15,0,0.012
2025-06-10T02:31:09.964641,100,15,0,0.012
2025-06-10T02:31:24.963986,100,15,0,0.012
2025-06-10T02:31:24.965103,100,15,0,0.012
2025-06-10T02:31:24.967988,100,15,0,0.012
2025-06-10T02:31:24.973991,100,15,0,0.012
2025-06-10T02:31:39.964677,100,15,0,0.012
2025-06-10T02:31:39.965679,100,15,0,0.012
2025-06-10T02:31:39.966678,100,15,0,0.012
2025-06-10T02:31:39.966678,100,15,0,0.012
2025-06-10T02:31:54.963043,100,15,0,0.015
2025-06-10T02:31:54.964045,100,15,0,0.015
2025-06-10T02:31:54.964045,100,15,0,0.015
2025-06-10T02:32:09.965431,100,15,0,0.013
2025-06-10T02:32:10.062804,100,15,0,0.013
2025-06-10T02:32:10.062804,100,15,0,0.013
2025-06-10T02:32:11.304226,100,15,0,0.013
2025-06-10T02:32:24.964923,100,15,0,0.015
2025-06-10T02:32:24.972020,100,15,0,0.015
2025-06-10T02:32:24.973022,100,15,0,0.015
2025-06-10T02:32:24.973022,100,15,0,0.015
2025-06-10T02:32:39.972305,100,15,0,0.013
2025-06-10T02:32:39.972305,100,15,0,0.013
2025-06-10T02:32:39.972305,100,15,0,0.013
2025-06-10T02:32:39.972305,100,15,0,0.013
2025-06-10T02:32:54.966321,100,15,0,0.012
2025-06-10T02:32:54.968319,100,15,0,0.012
2025-06-10T02:32:54.968319,100,15,0,0.012
2025-06-10T02:33:09.968811,100,15,0,0.014
2025-06-10T02:33:09.969810,100,15,0,0.014
2025-06-10T02:33:09.970810,100,15,0,0.014
2025-06-10T02:33:09.970810,100,15,0,0.014
2025-06-10T02:33:24.969466,100,15,0,0.014
2025-06-10T02:33:25.308202,100,15,0,0.014
2025-06-10T02:33:25.310202,100,15,0,0.014
2025-06-10T02:33:25.312204,100,15,0,0.014
2025-06-10T02:33:39.975418,100,15,0,0.014
2025-06-10T02:33:39.979415,100,15,0,0.014
2025-06-10T02:33:39.985416,100,15,0,0.014
2025-06-10T02:33:40.034415,100,15,0,0.014
2025-06-10T02:33:54.968589,100,15,0,0.015
2025-06-10T02:33:54.969595,100,15,0,0.015
2025-06-10T02:33:54.969595,100,15,0,0.015
2025-06-10T02:33:55.279606,100,15,0,0.015
2025-06-10T02:36:41.184447,20,0,15,0.259
2025-06-10T02:36:41.188447,20,0,15,0.259
2025-06-10T02:36:42.403468,20,0,15,0.259
2025-06-10T02:36:56.034011,20,0,15,0.226
2025-06-10T02:36:56.036014,20,0,15,0.226
2025-06-10T02:36:56.040013,20,0,15,0.226
2025-06-10T02:37:11.077235,20,0,15,0.194
2025-06-10T02:37:11.079236,20,0,15,0.194
2025-06-10T02:37:11.079236,20,0,15,0.194
2025-06-10T02:37:26.025973,20,0,15,0.19
2025-06-10T02:37:26.027974,20,0,15,0.19
2025-06-10T02:37:26.029005,20,0,15,0.19
2025-06-10T02:37:41.073365,26,1,14,0.168
2025-06-10T02:37:41.074493,26,1,14,0.168
2025-06-10T02:37:41.073365,26,1,14,0.168
2025-06-10T02:37:41.082362,26,1,14,0.168
2025-06-10T02:37:56.032094,20,0,15,0.182
2025-06-10T02:37:56.035125,20,0,15,0.182
2025-06-10T02:37:56.036121,20,0,15,0.182
